cve_id,cwe_id,publish_date,update_date,score,severity,confidentiality_impact,integrity_impact,availability_impact,access_complexity,vulnerability_classification,project,lang,num_files_changed,file_extensions,summary
CVE-2016-8646,CWE-476,2016-11-27,,4.9,Medium,,,Complete,Low,DoS ,linux,C,10,[],The hash_accept function in crypto/algif_hash.c in the Linux kernel before 4.3.6 allows local users to cause a denial of service (OOPS) by attempting to trigger use of in-kernel hash algorithms for a socket that has received zero bytes of data.
CVE-2016-8645,CWE-284,2016-11-27,,4.9,Medium,,,Complete,Low,DoS ,linux,C,0,[],"The TCP stack in the Linux kernel before 4.8.10 mishandles skb truncation, which allows local users to cause a denial of service (system crash) via a crafted application that makes sendto system calls, related to net/ipv4/tcp_ipv4.c and net/ipv6/tcp_ipv6.c."
CVE-2016-8633,CWE-119,2016-11-27,,6.2,Medium,Complete,Complete,Complete,High,Exec Code Overflow ,linux,C,10,[],"drivers/firewire/net.c in the Linux kernel before 4.8.7, in certain unusual hardware configurations, allows remote attackers to execute arbitrary code via crafted fragmented packets."
CVE-2016-8630,CWE-284,2016-11-27,,4.9,Medium,,,Complete,Low,DoS ,linux,C,10,[],"The x86_decode_insn function in arch/x86/kvm/emulate.c in the Linux kernel before 4.8.7, when KVM is enabled, allows local users to cause a denial of service (host OS crash) via a certain use of a ModR/M byte in an undefined instruction."
CVE-2016-8339,CWE-119,2016-10-28,,7.5,High,Partial,Partial,Partial,Low,Exec Code Overflow ,redis,C,10,[],A buffer overflow in Redis 3.2.x prior to 3.2.4 causes arbitrary code execution when a crafted command is sent. An out of bounds write vulnerability exists in the handling of the client-output-buffer-limit option during the CONFIG SET command for the Redis data structure store. A crafted CONFIG SET command can lead to an out of bounds write potentially resulting in code execution.
CVE-2016-7917,CWE-125,2016-11-16,,4.3,Medium,Partial,,,Medium,DoS +Info ,linux,C,10,[],"The nfnetlink_rcv_batch function in net/netfilter/nfnetlink.c in the Linux kernel before 4.5 does not check whether a batch message's length field is large enough, which allows local users to obtain sensitive information from kernel memory or cause a denial of service (infinite loop or out-of-bounds read) by leveraging the CAP_NET_ADMIN capability."
CVE-2016-7916,CWE-362,2016-11-16,,4.7,Medium,Complete,,,Medium,+Info ,linux,C,10,[],Race condition in the environ_read function in fs/proc/base.c in the Linux kernel before 4.5.4 allows local users to obtain sensitive information from kernel memory by reading a /proc/*/environ file during a process-setup time interval in which environment-variable copying is incomplete.
CVE-2016-7915,CWE-125,2016-11-16,,4.3,Medium,Partial,,,Medium,DoS +Info ,linux,C,10,[],"The hid_input_field function in drivers/hid/hid-core.c in the Linux kernel before 4.6 allows physically proximate attackers to obtain sensitive information from kernel memory or cause a denial of service (out-of-bounds read) by connecting a device, as demonstrated by a Logitech DJ receiver."
CVE-2016-7914,CWE-125,2016-11-16,,7.1,High,Complete,,,Medium,DoS +Info ,linux,C,10,[],"The assoc_array_insert_into_terminal_node function in lib/assoc_array.c in the Linux kernel before 4.5.3 does not check whether a slot is a leaf, which allows local users to obtain sensitive information from kernel memory or cause a denial of service (invalid pointer dereference and out-of-bounds read) via an application that uses associative-array data structures, as demonstrated by the keyutils test suite."
CVE-2016-7913,CWE-416,2016-11-16,,9.3,Critical,Complete,Complete,Complete,Medium,DoS +Priv ,linux,C,10,[],The xc2028_set_config function in drivers/media/tuners/tuner-xc2028.c in the Linux kernel before 4.6 allows local users to gain privileges or cause a denial of service (use-after-free) via vectors involving omission of the firmware name from a certain data structure.
CVE-2016-7912,CWE-416,2016-11-16,,9.3,Critical,Complete,Complete,Complete,Medium,+Priv ,linux,C,10,[],Use-after-free vulnerability in the ffs_user_copy_worker function in drivers/usb/gadget/function/f_fs.c in the Linux kernel before 4.5.3 allows local users to gain privileges by accessing an I/O data structure after a certain callback call.
CVE-2016-7911,CWE-416,2016-11-16,,9.3,Critical,Complete,Complete,Complete,Medium,DoS +Priv ,linux,C,10,[],Race condition in the get_task_ioprio function in block/ioprio.c in the Linux kernel before 4.6.6 allows local users to gain privileges or cause a denial of service (use-after-free) via a crafted ioprio_get system call.
CVE-2016-7910,CWE-416,2016-11-16,,9.3,Critical,Complete,Complete,Complete,Medium,+Priv ,linux,C,10,[],Use-after-free vulnerability in the disk_seqf_stop function in block/genhd.c in the Linux kernel before 4.7.1 allows local users to gain privileges by leveraging the execution of a certain stop operation even if the corresponding start operation had failed.
CVE-2016-7568,CWE-190,2016-09-28,,7.5,High,Partial,Partial,Partial,Low,DoS Overflow ,libgd,C,10,[],"Integer overflow in the gdImageWebpCtx function in gd_webp.c in the GD Graphics Library (aka libgd) through 2.2.3, as used in PHP through 7.0.11, allows remote attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via crafted imagewebp and imagedestroy calls."
CVE-2016-7425,CWE-119,2016-10-16,,7.2,High,Complete,Complete,Complete,Low,DoS Overflow +Priv ,linux,C,10,[],"The arcmsr_iop_message_xfer function in drivers/scsi/arcmsr/arcmsr_hba.c in the Linux kernel through 4.8.2 does not restrict a certain length field, which allows local users to gain privileges or cause a denial of service (heap-based buffer overflow) via an ARCMSR_MESSAGE_WRITE_WQBUFFER control code."
CVE-2016-7420,CWE-200,2016-09-16,,4.3,Medium,Partial,,,Medium,+Info ,cryptopp,C++,0,[],"Crypto++ (aka cryptopp) through 5.6.4 does not document the requirement for a compile-time NDEBUG definition disabling the many assert calls that are unintended in production use, which might allow context-dependent attackers to obtain sensitive information by leveraging access to process memory after an assertion failure, as demonstrated by reading a core dump."
CVE-2016-7418,CWE-119,2016-09-17,,5.0,Medium,,,Partial,Low,DoS Overflow ,php-src,C,0,[],"The php_wddx_push_element function in ext/wddx/wddx.c in PHP before 5.6.26 and 7.x before 7.0.11 allows remote attackers to cause a denial of service (invalid pointer access and out-of-bounds read) or possibly have unspecified other impact via an incorrect boolean element in a wddxPacket XML document, leading to mishandling in a wddx_deserialize call."
CVE-2016-7417,CWE-20,2016-09-17,,7.5,High,Partial,Partial,Partial,Low,DoS ,php-src,C,0,[],"ext/spl/spl_array.c in PHP before 5.6.26 and 7.x before 7.0.11 proceeds with SplArray unserialization without validating a return value and data type, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via crafted serialized data."
CVE-2016-7416,CWE-119,2016-09-17,,5.0,Medium,,,Partial,Low,DoS Overflow ,php-src,C,10,[],"ext/intl/msgformat/msgformat_format.c in PHP before 5.6.26 and 7.x before 7.0.11 does not properly restrict the locale length provided to the Locale class in the ICU library, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a MessageFormatter::formatMessage call with a long first argument."
CVE-2016-7414,CWE-119,2016-09-17,,7.5,High,Partial,Partial,Partial,Low,DoS Overflow ,php-src,C,0,[],"The ZIP signature-verification feature in PHP before 5.6.26 and 7.x before 7.0.11 does not ensure that the uncompressed_filesize field is large enough, which allows remote attackers to cause a denial of service (out-of-bounds memory access) or possibly have unspecified other impact via a crafted PHAR archive, related to ext/phar/util.c and ext/phar/zip.c."
CVE-2016-7413,CWE-416,2016-09-17,,7.5,High,Partial,Partial,Partial,Low,DoS ,php-src,C,0,[],"Use-after-free vulnerability in the wddx_stack_destroy function in ext/wddx/wddx.c in PHP before 5.6.26 and 7.x before 7.0.11 allows remote attackers to cause a denial of service or possibly have unspecified other impact via a wddxPacket XML document that lacks an end-tag for a recordset field element, leading to mishandling in a wddx_deserialize call."
CVE-2016-7412,CWE-119,2016-09-17,,6.8,Medium,Partial,Partial,Partial,Medium,DoS Overflow ,php-src,C,10,[],"ext/mysqlnd/mysqlnd_wireprotocol.c in PHP before 5.6.26 and 7.x before 7.0.11 does not verify that a BIT field has the UNSIGNED_FLAG flag, which allows remote MySQL servers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via crafted field metadata."
CVE-2016-7411,CWE-119,2016-09-17,,7.5,High,Partial,Partial,Partial,Low,DoS Overflow Mem. Corr. ,php-src,C,0,[],"ext/standard/var_unserializer.re in PHP before 5.6.26 mishandles object-deserialization failures, which allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via an unserialize call that references a partially constructed object."
CVE-2016-7166,CWE-399,2016-09-21,,4.3,Medium,,,Partial,Medium,DoS ,libarchive,C,0,[],"libarchive before 3.2.0 does not limit the number of recursive decompressions, which allows remote attackers to cause a denial of service (memory consumption and application crash) via a crafted gzip file."
CVE-2016-7163,CWE-125,2016-09-21,,6.8,Medium,Partial,Partial,Partial,Medium,Exec Code Overflow ,openjpeg,C,10,[],"Integer overflow in the opj_pi_create_decode function in pi.c in OpenJPEG allows remote attackers to execute arbitrary code via a crafted JP2 file, which triggers an out-of-bounds read or write."
CVE-2016-7143,CWE-285,2016-09-21,,6.8,Medium,Partial,Partial,Partial,Medium,,charybdis,C,10,[],The m_authenticate function in modules/m_sasl.c in Charybdis before 3.5.3 allows remote attackers to spoof certificate fingerprints and consequently log in as another user via a crafted AUTHENTICATE parameter.
CVE-2016-7142,CWE-264,2016-09-26,,4.3,Medium,Partial,,,Medium,,inspircd,C++,10,[],"The m_sasl module in InspIRCd before 2.0.23, when used with a service that supports SASL_EXTERNAL authentication, allows remote attackers to spoof certificate fingerprints and consequently log in as another user via a crafted SASL message."
CVE-2016-7141,CWE-287,2016-10-03,,5.0,Medium,,Partial,,Low,,curl,C,0,[],"curl and libcurl before 7.50.2, when built with NSS and the libnsspem.so library is available at runtime, allow remote attackers to hijack the authentication of a TLS connection by leveraging reuse of a previously loaded client certificate from file for a connection for which no certificate has been set, a different vulnerability than CVE-2016-5420."
CVE-2016-7134,CWE-119,2016-09-11,,7.5,High,Partial,Partial,Partial,Low,DoS Overflow ,php-src,C,10,[],"ext/curl/interface.c in PHP 7.x before 7.0.10 does not work around a libcurl integer overflow, which allows remote attackers to cause a denial of service (allocation error and heap-based buffer overflow) or possibly have unspecified other impact via a long string that is mishandled in a curl_escape call."
CVE-2016-7133,CWE-190,2016-09-11,,6.8,Medium,Partial,Partial,Partial,Medium,DoS Overflow ,php-src,C,10,[],"Zend/zend_alloc.c in PHP 7.x before 7.0.10, when open_basedir is enabled, mishandles huge realloc operations, which allows remote attackers to cause a denial of service (integer overflow) or possibly have unspecified other impact via a long pathname."
CVE-2016-7132,CWE-476,2016-09-11,,5.0,Medium,,,Partial,Low,DoS ,php-src,C,0,[],"ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) or possibly have unspecified other impact via an invalid wddxPacket XML document that is mishandled in a wddx_deserialize call, as demonstrated by a stray element inside a boolean element, leading to incorrect pop processing."
CVE-2016-7130,CWE-476,2016-09-11,,5.0,Medium,,,Partial,Low,DoS ,php-src,C,0,[],"The php_wddx_pop_element function in ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) or possibly have unspecified other impact via an invalid base64 binary value, as demonstrated by a wddx_deserialize call that mishandles a binary element in a wddxPacket XML document."
CVE-2016-7129,CWE-20,2016-09-11,,7.5,High,Partial,Partial,Partial,Low,DoS ,php-src,C,0,[],"The php_wddx_process_data function in ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (segmentation fault) or possibly have unspecified other impact via an invalid ISO 8601 time value, as demonstrated by a wddx_deserialize call that mishandles a dateTime element in a wddxPacket XML document."
CVE-2016-7128,CWE-200,2016-09-11,,5.0,Medium,Partial,,,Low,+Info ,php-src,C,0,[],"The exif_process_IFD_in_TIFF function in ext/exif/exif.c in PHP before 5.6.25 and 7.x before 7.0.10 mishandles the case of a thumbnail offset that exceeds the file size, which allows remote attackers to obtain sensitive information from process memory via a crafted TIFF image."
CVE-2016-7127,CWE-787,2016-09-11,,7.5,High,Partial,Partial,Partial,Low,DoS ,php-src,C,0,[],"The imagegammacorrect function in ext/gd/gd.c in PHP before 5.6.25 and 7.x before 7.0.10 does not properly validate gamma values, which allows remote attackers to cause a denial of service (out-of-bounds write) or possibly have unspecified other impact by providing different signs for the second and third arguments."
CVE-2016-7126,CWE-787,2016-09-11,,7.5,High,Partial,Partial,Partial,Low,DoS ,php-src,C,0,[],"The imagetruecolortopalette function in ext/gd/gd.c in PHP before 5.6.25 and 7.x before 7.0.10 does not properly validate the number of colors, which allows remote attackers to cause a denial of service (select_colors allocation error and out-of-bounds write) or possibly have unspecified other impact via a large value in the third argument."
